,fluxes
GLUDy,-0.04561355952581328
GLUSy,0.0
GLUN,0.0
GLNS,0.019455650373558054
PROs,0.0009459713107027049
ARGs,0.0012689859046011893
CARPs,0.0012689859046011893
LYSs,0.0014766381435359294
SERs,0.0104933262698742
GLYs,0.007700399995404522
FTHFs,0.010094131662476795
MYTHFs,0.000669101658789718
METHFs,-0.0071655527680931355
CYSs,0.0010613336656664493
ASPs,0.017377503062515186
ASNs,0.0010382611946737003
HOMs,0.002999421229057357
THRs,0.002330319570267639
METs,0.000669101658789718
ILEUs,0.0012459134336084406
ALAs,0.002214957215303894
AKIs,0.0037608127718180705
VALs,0.001822725208427163
LEUs,0.0019380875633909075
CHOs,0.0016612179114779205
PHENs,0.0008075364847462115
TYRs,0.0005998842458114713
TRYPs,0.0002537971809202379
PRPPs,0.009103604904412206
HISs,0.0004153044778694801
PPC,0.08501815296204483
PPCK,0.0
ME1,0.0
ME2,0.07060207441312677
ADK1,1.734723475976807e-17
ATPM,0.7371314807447968
ATPS4r,0.0
Biomass,0.236180478992209
ACACT1r,0.38399056054828834
HACD1i,-0.38399056054828834
ECOAH1,0.38399056054828834
ACOAD1,0.38399056054828834
BTCOAp,0.26725743014160863
BTCOARx,0.11673313040667971
ALCD4,-0.11673313040667971
CHs,0.0006990942178169387
CH_biomass,0.0006990942178169387
HEX1,0.4260654131567179
PGI,0.4252518894968292
PFK,0.4183239350778706
FBP,0.0
FBA,0.4183239350778706
TPI,0.4175929470481705
GAPD,0.8320286657311721
PGK,-0.8320286657311721
PGM,-0.8215353394612979
ENO,0.8215353394612979
PYK,0.7338113092639256
PPS,0.0
dNMPs,0.0028601456005956506
dNTPs,0.002860145600595651
DNA_biomass,0.002860145600595651
EET,0.2318376565918646
EMI,-0.4636753131837292
NADH16,1.1128594893248109e-18
CYTBD,0.0
EX_glc__D_e,-0.4260654131567179
EX_lac__D_e,0.0
EX_h_e,-0.1305411366580033
EX_ac_e,0.0
EX_acald_e,0.0
EX_etoh_e,0.0
EX_pi_e,-0.23840178473878862
EX_h2o_e,0.232
EX_co2_e,0.7854679469068467
EX_nh4_e,-0.06587674638411754
EX_o2_e,0.0
EX_elect__ox_e,0.4636753131837292
EX_elect_red_e,-0.4636753131837292
EX_buty_e,0.26725743014160863
EX_glyc_e,0.0
EX_btoh_e,0.11673313040667971
EX_for_e,0.0
EX_biomass_e,0.236180478992209
LDH_D,0.0
PTAr,-0.002330319570267639
ACKr,0.002330319570267639
ACALD,0.0
ALCD2x,0.0
PFL,0.0
GLYCDx,-0.0007309880297000466
DHAPT,-0.0007309880297000466
GLYK,0.0
G3PT,0.0
G3PD2,0.0
CS,0.00595269751612922
ACONTa,0.00595269751612922
ACONTb,0.00595269751612922
ICL,0.0
MALS,3.3610267347050637e-18
ICDHyr,0.005952697516129218
AKGDH,0.0
SUCOAS,0.0006691016587897225
SUCDi,0.0
FRD7,1.1128594893248109e-18
FUM,0.00891412202972634
MDH,-0.06168795238340044
PALs,0.0013532650190857273
OLEs,0.0004273468481323349
MALCOAs,0.014264783223519473
OAs,0.0017806118672180622
ETNs,0.0005548965881730354
LIPs,0.0023429103516027132
LIP_biomass,0.0023429103516027132
GLUN6Ps,7.628629471448351e-05
RHAs,3.8143147357241756e-05
dTDPdp,3.8143147357241756e-05
dTTPs,3.8143147357241756e-05
H7Ps,0.00011442944207172525
MIRs,0.0002288588841434505
KDOs,0.00011442944207172528
LPSs,0.000762862947144835
LPS_biomass,0.000762862947144835
IMPs,0.0050470658312383974
AMPs,0.0025980702938867535
GMPs,0.002448995537351644
UMPs,0.0033874374143840896
UTPs,0.001649146727196629
CTPs,0.001649146727196629
CMPs,0.001649146727196629
TMPs,0.0005348472273113868
dAMPs,0.001138337949037069
dGMPs,0.0006549733425364041
dCMPs,0.0005348472273113868
dTMPs,0.0005348472273113867
UMPk,0.0
G6PDH2r,5.744758673932496e-17
PGL,0.0
GND,5.744758673932496e-17
RPE,-0.006737238682172511
RPI,-0.006622809240100774
TKT1,-0.0024807956643114323
TALA,-0.0025952251063831575
TKT2,-0.0042564430178610784
AMs,0.023072470992748898
PROT_biomass,0.023072470992748898
NADTRHD,0.0
THD2,1.6692892339872157e-18
NMPs,0.00557149749942621
NTPs,0.00557149749942621
RNA_biomass,0.00557149749942621
SINK_H_c,0.0
SINK_Pi_c,0.0
SINK_H2O_c,0.19384347152754872
PDH,0.0
GLYCtex,0.0
D_LACtp,0.0
ACtp,0.0
BUTYtp,0.26725743014160863
GLCtp,-0.4260654131567179
BTOHtp,0.11673313040667971
ACALDtp,0.0
ETOHtp,0.0
Pitp,-0.23840178473878862
H2Otp,0.23199999999999998
