,fluxes
GLUDy,2.1908460200126413e-16
GLUSy,0.0
GLUN,0.0
GLNS,0.11111111111111162
PROs,0.0
ARGs,0.0
CARPs,0.0
LYSs,0.0
SERs,0.11111111111111156
GLYs,4.918435747400722e-16
FTHFs,9.836871494801443e-16
MYTHFs,-5.551115123125784e-17
METHFs,-6.891931047827578e-16
CYSs,-5.551115123125784e-17
ASPs,6.659885194470551e-17
ASNs,0.0
HOMs,-5.551115123125784e-17
THRs,0.0
METs,-5.551115123125784e-17
ILEUs,0.0
ALAs,0.0
AKIs,0.0
VALs,0.0
LEUs,0.0
CHOs,0.11111111111111113
PHENs,0.0
TYRs,0.0
TRYPs,0.11111111111111113
PRPPs,0.11111111111111123
HISs,0.0
PPC,-1.4218220353802706e-16
PPCK,0.0
ME1,0.0
ME2,0.0
ADK1,0.0
ATPM,0.0
ATPS4r,2.7292982688701767e-16
Biomass,0.0
ACACT1r,-3.2895497025930495e-17
HACD1i,3.2895497025930495e-17
ECOAH1,-3.2895497025930495e-17
ACOAD1,0.0
BTCOAp,-9.637352644315519e-17
BTCOARx,5.541202417548773e-16
ALCD4,8.452081127367981e-32
CHs,0.0
CH_biomass,0.0
HEX1,0.0
PGI,6.790559289823568e-17
PFK,0.0
FBP,0.1111111111111112
FBA,-0.1111111111111112
TPI,0.8888888888888895
GAPD,0.7777777777777785
PGK,-0.7777777777777785
PGM,-0.6666666666666671
ENO,0.6666666666666671
PYK,0.44444444444444486
PPS,0.0
dNMPs,-1.0553450804421685e-15
dNTPs,-1.0553450804421685e-15
DNA_biomass,-1.0553450804421685e-15
EET,0.0
EMI,0.0
NADH16,9.087153361745234e-17
CYTBD,-4.840867883988179e-16
EX_glc__D_e,0.0
EX_lac__D_e,0.0
EX_h_e,2.222222222222222
EX_ac_e,0.22222222222222143
EX_acald_e,0.0
EX_etoh_e,0.0
EX_pi_e,-0.7777777777777789
EX_h2o_e,0.0
EX_co2_e,-1.0
EX_nh4_e,-0.11111111111111141
EX_o2_e,0.0
EX_elect__ox_e,0.0
EX_elect_red_e,0.0
EX_buty_e,-9.637352644315519e-17
EX_glyc_e,-1.0
EX_btoh_e,0.0
EX_for_e,1.4444444444444435
EX_biomass_e,0.0
LDH_D,0.0
PTAr,0.22222222222222146
ACKr,-0.22222222222222146
ACALD,0.0
ALCD2x,0.0
PFL,1.4444444444444435
GLYCDx,0.0
DHAPT,0.0
GLYK,1.0
G3PT,0.0
G3PD2,1.0
CS,0.0
ACONTa,-9.68117862996057e-17
ACONTb,-9.68117862996057e-17
ICL,0.0
MALS,-3.453089103206733e-16
ICDHyr,0.0
AKGDH,-2.1740631991436896e-16
SUCOAS,2.011487723322766e-17
SUCDi,0.0
FRD7,9.452709396022016e-16
FUM,-1.8212745900154264e-17
MDH,3.025676059826409e-16
PALs,0.0
OLEs,6.1679056923619835e-18
MALCOAs,0.0
OAs,0.0
ETNs,0.0
LIPs,0.0
LIP_biomass,0.0
GLUN6Ps,0.0
RHAs,0.0
dTDPdp,0.0
dTTPs,0.0
H7Ps,0.0
MIRs,0.0
KDOs,0.0
LPSs,0.0
LPS_biomass,0.0
IMPs,4.918435747400722e-16
AMPs,4.7754364890003493e-17
GMPs,4.440892098500687e-16
UMPs,-3.9469906008537103e-16
UTPs,-1.9734953004268551e-16
CTPs,-1.9734953004268551e-16
CMPs,-1.9734953004268551e-16
TMPs,-1.9734953004268551e-16
dAMPs,-2.7755575615628914e-17
dGMPs,4.440892098500687e-16
dCMPs,-1.9734953004268551e-16
dTMPs,-1.9734953004268551e-16
UMPk,0.0
G6PDH2r,-6.790559289823568e-17
PGL,0.0
GND,-6.790559289823568e-17
RPE,-0.11111111111111177
RPI,-0.11111111111111098
TKT1,-2.498001805406602e-16
TALA,-2.498001805406602e-16
TKT2,-0.11111111111111138
AMs,0.0
PROT_biomass,0.0
NADTRHD,0.0
THD2,0.0
NMPs,0.0
NTPs,0.0
RNA_biomass,0.0
SINK_H_c,0.0
SINK_Pi_c,0.0
SINK_H2O_c,0.8888888888888932
PDH,-1.2222222222222219
GLYCtex,-1.0
D_LACtp,0.0
ACtp,0.22222222222222143
BUTYtp,-9.637352644315527e-17
GLCtp,0.0
BTOHtp,0.0
ACALDtp,0.0
ETOHtp,0.0
Pitp,-0.7777777777777789
H2Otp,0.0
CO2tp,-1.0
NH4tp,-0.11111111111111141
O2tp,0.0
MET_REDtp,0.0
MET_Oxtp,0.0
Htp,-1.5143484566063318e-15
FORtp,1.4444444444444435
T_biomass_e,0.0
GLCpts,0.0
GLCt1,0.0
D_LACt2,0.0
ACt2r,-0.22222222222222143
ACALDt,0.0
ETOHt2r,0.0
PIt2r,0.7777777777777781
H2Ot,0.0
CO2t,1.0
BUTYt,-9.637352644315519e-17
NH4t,0.11111111111111141
O2t,0.0
GLYCtpp,-1.0
BTOHt2rpp,0.0
FORti,-1.4444444444444435
FORt2,0.0
PDH2,0.0
CF,0.0
PROPs,0.33333333333333454
PROPt,0.33333333333333454
PROPte,0.33333333333333454
EX_prop_c,0.33333333333333454
IPAp,0.11111111111111113
IAAldp,0.11111111111111113
IAAs,0.11111111111111113
IAAt,0.11111111111111113
IAAte,0.11111111111111113
EX_iaa_c,0.11111111111111113
ATP_hypothethic,0.0
NADH_hypo,0.0
NADH_NADP_hypo,0.0
EET_hypo,0.0
CF_2,-3.9661864266432935e-17
EET_hypo_2,0.0
