,fluxes
GLUDy,4.2363197530016274e-16
GLUSy,0.0
GLUN,0.0
GLNS,0.2570000000000002
PROs,8.234896206963493e-18
ARGs,-6.938893903907228e-16
CARPs,-6.938893903907228e-16
LYSs,2.972149543644757e-16
SERs,0.25699999999999884
GLYs,0.0
FTHFs,0.0
MYTHFs,0.0
METHFs,0.0
CYSs,0.0
ASPs,-6.938893903907228e-16
ASNs,0.0
HOMs,0.0
THRs,0.0
METs,0.0
ILEUs,0.0
ALAs,0.0
AKIs,0.0
VALs,0.0
LEUs,0.0
CHOs,0.2570000000000002
PHENs,0.0
TYRs,0.0
TRYPs,0.2570000000000002
PRPPs,0.25700000000000106
HISs,0.0
PPC,8.842003886640745e-17
PPCK,0.0
ME1,0.0
ME2,0.0
ADK1,0.3447142857142784
ATPM,1.9122857142857514
ATPS4r,0.0
Biomass,0.0
ACACT1r,0.0
HACD1i,0.0
ECOAH1,0.0
ACOAD1,0.0
BTCOAp,0.0
BTCOARx,0.0
ALCD4,0.0
CHs,0.0
CH_biomass,0.0
HEX1,0.0
PGI,-0.17914285714285438
PFK,0.0
FBP,0.3167142857142847
FBA,-0.3167142857142847
TPI,0.6832857142857153
GAPD,0.4262857142857134
PGK,-0.4262857142857134
PGM,-0.16928571428571457
ENO,0.16928571428571457
PYK,0.0
PPS,0.3447142857142784
dNMPs,0.0
dNTPs,0.0
DNA_biomass,0.0
EET,0.0
EMI,3.1800000000000064
NADH16,-8.604228440844963e-16
CYTBD,0.0
EX_glc__D_e,0.0
EX_lac__D_e,0.0
EX_h_e,3.6958571428571454
EX_ac_e,0.0
EX_acald_e,0.0
EX_etoh_e,0.0
EX_pi_e,2.494000000000019
EX_h2o_e,0.0
EX_co2_e,0.42442857142857804
EX_nh4_e,-0.2569999999999982
EX_o2_e,0.0
EX_elect__ox_e,-3.1800000000000064
EX_elect_red_e,3.18
EX_buty_e,0.0
EX_glyc_e,-1.0
EX_btoh_e,0.0
EX_for_e,0.0
EX_biomass_e,0.0
LDH_D,0.0
PTAr,1.9234613901630837e-14
ACKr,-1.9234613901630837e-14
ACALD,0.0
ALCD2x,0.0
PFL,1.7805201757425948e-14
GLYCDx,0.0
DHAPT,0.0
GLYK,1.0
G3PT,0.0
G3PD2,1.0
CS,3.330669073875471e-16
ACONTa,-8.269263471227334e-17
ACONTb,2.9118262544022733e-16
ICL,-1.3877787807814457e-16
MALS,0.0
ICDHyr,5.608524336587123e-17
AKGDH,0.0
SUCOAS,-1.8146571378997903e-15
SUCDi,0.0
FRD7,-3.2525543163304597e-16
FUM,8.148206924265758e-16
MDH,5.539633280433518e-16
PALs,0.0
OLEs,0.0
MALCOAs,0.0
OAs,0.0
ETNs,0.0
LIPs,0.0
LIP_biomass,0.0
GLUN6Ps,0.0
RHAs,0.0
dTDPdp,0.0
dTTPs,0.0
H7Ps,0.0
MIRs,0.0
KDOs,0.0
LPSs,0.0
LPS_biomass,0.0
IMPs,0.0
AMPs,0.0
GMPs,0.0
UMPs,0.0
UTPs,0.0
CTPs,0.0
CMPs,0.0
TMPs,0.0
dAMPs,0.0
dGMPs,0.0
dCMPs,0.0
dTMPs,0.0
UMPk,0.0
G6PDH2r,0.17914285714285427
PGL,0.17914285714285438
GND,0.17914285714285438
RPE,-0.13757142857142932
RPI,-0.3167142857142847
TKT1,0.05971428571428364
TALA,0.05971428571428364
TKT2,-0.19728571428571395
AMs,0.0
PROT_biomass,0.0
NADTRHD,0.0
THD2,-4.1425585224161786e-17
NMPs,0.0
NTPs,0.0
RNA_biomass,0.0
SINK_H_c,0.0
SINK_Pi_c,0.0
SINK_H2O_c,-2.581714285714298
PDH,-0.08957142857142694
GLYCtex,-1.0
D_LACtp,0.0
ACtp,1.8540724511240114e-14
BUTYtp,0.0
GLCtp,0.0
BTOHtp,0.0
ACALDtp,0.0
ETOHtp,0.0
Pitp,2.4940000000000224
H2Otp,0.0
CO2tp,0.42442857142857326
NH4tp,-0.2569999999999982
O2tp,0.0
MET_REDtp,3.1800000000000064
MET_Oxtp,-3.1800000000000064
Htp,-2.4984173618051656e-15
FORtp,1.7805201757425948e-14
T_biomass_e,0.0
GLCpts,0.0
GLCt1,0.0
D_LACt2,0.0
ACt2r,-1.8540724511240114e-14
ACALDt,0.0
ETOHt2r,0.0
PIt2r,-2.494000000000016
H2Ot,0.0
CO2t,-0.42442857142857326
BUTYt,0.0
NH4t,0.2569999999999982
O2t,0.0
GLYCtpp,-1.0
BTOHt2rpp,0.0
FORti,-1.7805201757425948e-14
FORt2,0.0
PDH2,0.0
CF,0.08957142857142775
PROPs,0.0018571428571309
PROPt,0.0018571428571309
PROPte,0.0018571428571309
EX_prop_c,0.0018571428571488326
IPAp,0.2570000000000002
IAAldp,0.2570000000000002
IAAs,0.2570000000000002
IAAt,0.2570000000000002
IAAte,0.2570000000000002
EX_iaa_c,0.257
ATP_hypothethic,0.0
NADH_hypo,0.0
NADH_NADP_hypo,0.0
EET_hypo,-1.5900000000000027
CF_2,0.0
EET_hypo_2,0.0
